peakset,file,m/z,rt,intensity
233,0,93.9223248726,1329.13000488,7258920.0
233,1,93.9223253377,1327.20996094,9033315.0
233,2,93.9223247573,1331.05004883,9192862.0
234,0,194.069178006,438.406005859,2141914.25
234,1,194.069196367,436.819000244,2374994.25
234,2,194.0691355,437.303985596,2532865.0
235,0,279.147006767,254.871002197,799032.0625
235,1,279.147000851,257.558990479,729531.5
235,2,279.147006888,252.309005737,670443.4375
236,0,172.132446929,632.557006836,328872.40625
236,1,172.132430695,630.078979492,374586.875
236,2,172.1324389,630.513977051,641923.0625
237,0,520.304252495,215.733001709,52558.5820312
237,2,520.304109309,217.973999023,94263.1953125
238,0,349.225038625,205.735992432,824230.9375
238,1,349.225029965,206.817001343,782155.5
238,2,349.224977693,206.611999512,819330.6875
239,1,413.736662956,21.8369007111,82353.1015625
239,2,413.73660477,16.0590000153,128790.507812
240,0,247.105448035,520.976013184,501487.375
240,1,247.105489957,519.443969727,538501.6875
240,2,247.105531605,517.224975586,341136.90625
241,0,420.166188507,1368.75,425018.09375
241,1,420.166189768,1372.52001953,497590.4375
241,2,420.166158313,1370.54003906,494322.875
242,0,88.0523511699,17.9675006866,57196.9570312
242,1,88.0523632942,16.3880004883,51028.15625
242,2,88.0523451162,18.9638004303,56663.53125
243,0,201.061377276,851.554016113,128960.859375
243,1,201.061299512,848.742980957,126118.46875
243,2,201.061300595,844.03302002,150565.171875
244,0,307.150128011,202.024993896,752717.25
244,1,307.1500104,204.309005737,773561.9375
244,2,307.150039867,202.901000977,842174.6875
245,0,208.061376949,162.897994995,116436.234375
245,2,208.061470014,169.444000244,104659.835938
246,0,191.094512901,285.165008545,316048.46875
246,2,191.094524728,280.095001221,132892.828125
247,0,199.193554552,71.6440963745,91454.65625
247,1,199.193580153,71.9713973999,86162.609375
247,2,199.193582969,60.3158988953,89586.7734375
248,0,484.193292854,295.710998535,114067.828125
248,2,484.193458123,282.765014648,139618.09375
249,0,320.158805047,895.661010742,110471.4375
249,1,320.159132254,895.74597168,100703.046875
249,2,320.159152531,897.205993652,111715.421875
250,1,301.298093501,408.805999756,254239.109375
250,2,301.298178861,413.476013184,330426.6875
251,0,320.16234743,218.244995117,469614.5625
251,1,320.162337055,218.26499939,490730.5625
251,2,320.162409498,217.973999023,541565.9375
252,0,479.175006322,599.710021973,2366169.0
252,1,479.175281211,599.788024902,2149702.75
252,2,479.175599697,598.117980957,2174809.25
253,0,202.16811871,833.479003906,176045.125
253,1,202.168160199,829.059020996,252317.421875
253,2,202.168129979,830.958984375,235249.328125
254,0,377.141293904,448.381011963,262450.9375
254,1,377.141419641,451.785003662,249875.515625
254,2,377.141556843,453.561004639,287104.875
255,0,330.240602039,240.354003906,353276.34375
255,2,330.240650776,237.809997559,337839.34375
256,0,337.33436635,229.710006714,3398195.5
256,1,337.334438556,229.763000488,3387529.25
256,2,337.334476632,233.731002808,1319220.375
257,0,146.036749809,379.781005859,316349.03125
257,1,146.036747059,388.881988525,353183.375
257,2,146.036752973,393.984008789,303507.1875
258,1,424.077108957,299.761993408,134497.671875
258,2,424.077283204,293.446990967,104895.335938
259,0,338.169559138,707.92199707,213972.859375
259,1,338.16944977,709.693969727,212564.609375
259,2,338.169522952,709.130981445,276342.125
260,0,170.06916663,453.384002686,1022028.5625
260,1,170.069089867,449.302001953,1186995.375
260,2,170.06907058,447.335998535,1147592.25
261,0,365.220182782,208.31300354,4267041.0
261,1,365.219973575,208.052001953,3529479.25
261,2,365.220021035,210.37399292,3529848.25
262,0,539.323229086,274.851013184,604547.4375
262,1,539.323252514,278.774993896,611280.75
262,2,539.323371081,268.343994141,568537.875
263,0,252.103646882,592.257995605,4579288.0
263,1,252.103659524,592.335998535,3913090.5
263,2,252.103843905,591.885986328,2885566.0
264,0,135.03205975,368.17098999,189403.265625
264,1,135.032047451,372.888000488,185239.125
264,2,135.032045283,363.727996826,183788.828125
265,0,341.132135395,635.046020508,1787839.25
265,1,341.132221461,633.818969727,1492826.375
265,2,341.132219218,636.780029297,1902856.125
266,0,190.073992602,306.231994629,171948.28125
266,1,190.074009984,305.131011963,186011.484375
266,2,190.073986359,300.036010742,150244.984375
267,0,230.091960641,1424.31005859,59090.78125
267,2,230.091974751,1424.93994141,59844.359375
268,0,152.103112753,373.216003418,175016.140625
268,1,152.103093281,382.308013916,197322.171875
268,2,152.103068943,367.574005127,241022.71875
269,0,154.110557615,900.843994141,263319.21875
269,1,154.110559895,897.203979492,295834.5625
269,2,154.11056974,902.468017578,352959.5625
270,0,297.806249952,1413.64001465,188035.875
270,1,297.806243048,1407.19995117,191452.0
270,2,297.806270897,1406.60998535,245423.5
271,0,209.089994142,459.597991943,1783887.75
271,1,209.089955592,460.510009766,1401219.25
271,2,209.08999697,460.010009766,1685166.875
272,0,146.116695894,1048.65002441,164181.265625
272,2,146.116697045,1040.48999023,102535.507812
273,0,489.220949188,661.234985352,280132.4375
273,1,489.220838965,656.242980957,267882.15625
273,2,489.220881851,661.989013672,306130.78125
274,0,177.042463347,418.037994385,1780581.125
274,1,177.042572095,417.690002441,1480344.75
274,2,177.042601939,419.658996582,2388550.75
275,0,249.043551023,1371.25,2124156.0
275,1,249.043572214,1372.52001953,2028210.125
275,2,249.043562073,1370.54003906,2440678.0
276,1,340.675658532,748.87902832,91253.1875
276,2,340.675582048,750.741027832,144407.921875
277,0,110.048042627,443.407012939,752404.5625
277,1,110.04802162,446.817993164,789894.375
277,2,110.048016997,444.856994629,973440.0
278,0,163.073002894,726.070983887,92771.6484375
278,2,163.073088135,732.630981445,92811.234375
279,0,190.146912463,161.436004639,93007.109375
279,2,190.146899048,172.022003174,81895.1328125
280,0,101.058922769,71.6440963745,58666.8984375
280,2,101.058929454,71.9564971924,41356.7460938
281,1,124.035407118,382.308013916,497441.0
281,2,124.035421539,396.588012695,458174.0625
282,0,358.177967399,217.007003784,268363.96875
282,1,358.177771874,213.009002686,203749.71875
282,2,358.177656581,215.320007324,371364.34375
283,0,442.10350103,257.727996826,58583.8710938
283,2,442.103019949,257.647003174,113312.421875
284,0,172.01363734,604.70098877,1287516.875
284,1,172.013671297,604.778991699,1196202.625
284,2,172.013797145,603.065979004,1422504.125
285,0,489.1848641,491.622009277,3249550.25
285,1,489.184960621,491.265991211,3371738.0
285,2,489.184655414,489.283996582,3352435.25
286,0,235.14186919,863.369018555,352707.6875
286,1,235.141836339,860.382995605,329981.84375
286,2,235.141875581,862.388977051,467579.84375
287,0,176.047251667,410.32598877,735890.5
287,1,176.047361334,411.279998779,800172.75
287,2,176.04735731,414.710998535,781520.0
288,1,510.221069918,299.761993408,127504.648438
288,2,510.221012841,288.101989746,79040.125
289,0,362.209194909,205.735992432,91229792.0
289,1,362.209039817,206.817001343,87783400.0
289,2,362.209042724,206.611999512,94909184.0
290,0,470.2305669,207.07699585,991053.8125
290,1,470.230310651,205.544006348,921247.9375
290,2,470.230467938,206.611999512,1310404.625
291,0,354.095094756,476.118011475,6139093.0
291,1,354.095115273,474.566009521,5658438.0
291,2,354.095052471,475.279998779,5989487.0
292,0,174.125625607,254.871002197,120692.53125
292,1,174.12564549,260.04901123,118780.304688
292,2,174.12566261,257.647003174,107132.828125
293,0,427.199755056,218.244995117,402726.125
293,1,427.199579613,220.742004395,459269.875
293,2,427.199560504,217.973999023,583975.625
294,1,230.090186873,554.434020996,262031.0625
294,2,230.090219299,557.030029297,272750.6875
295,0,104.047371959,554.770019531,298389.28125
295,1,104.047343125,555.677001953,240079.0625
295,2,104.047375193,554.508972168,296653.59375
296,1,152.114289431,960.773010254,45542.6640625
296,2,152.114288223,973.82598877,34001.3085938
297,0,113.030671892,459.597991943,577217.6875
297,1,113.030657091,461.74798584,648611.5625
297,2,113.030713519,462.592987061,463801.0625
298,0,441.184857609,539.755004883,4516781.0
298,1,441.184640583,539.466003418,4211474.0
298,2,441.184742982,539.557006836,2709528.75
299,0,646.269866743,824.372009277,124101.960938
299,1,646.270237738,825.065002441,129542.453125
299,2,646.269804949,827.164001465,108443.46875
300,0,103.063285013,613.388000488,2102677.0
300,1,103.063295006,612.377990723,2155989.75
300,2,103.063369662,612.989013672,1968719.625
301,0,237.099851752,413.032989502,750770.0625
301,1,237.100084736,412.733001709,782054.5625
301,2,237.100120845,414.710998535,862031.3125
302,0,260.108837806,542.280029297,1869014.875
302,1,260.108711861,543.234008789,1488084.5
302,2,260.108826614,542.03302002,1978670.0
303,0,229.153682698,1003.95001221,64950.921875
303,1,229.153804642,997.361999512,63574.3710938
303,2,229.153804486,995.780029297,92315.84375
304,0,338.160901481,236.287002563,383548.5
304,1,338.161044723,237.88999939,407874.59375
304,2,338.160808851,236.216003418,581152.125
305,0,270.14653196,299.618011475,260341.984375
305,1,270.146542626,298.518005371,304684.375
305,2,270.146518489,286.858001709,237911.859375
306,0,397.195466919,846.385986328,60586.0039062
306,1,397.195293014,842.159973145,76032.046875
306,2,397.195262762,848.054992676,71700.3828125
307,0,229.040859715,647.549987793,449968.5625
307,1,229.040845809,647.552978516,488524.15625
307,2,229.040835878,647.997009277,724906.625
308,0,460.272368914,298.378997803,104083.867188
308,2,460.271534627,285.25201416,78599.8984375
309,0,208.061434446,8.66858959198,60949.1171875
309,2,208.061403014,12.257900238,54963.1757812
310,0,111.043280143,550.958007812,19761036.0
310,1,111.043270883,551.95300293,19618550.0
310,2,111.043286129,550.732971191,24565408.0
311,0,247.178335844,253.628005981,158690.6875
311,1,247.178198151,257.558990479,175710.953125
311,2,247.178242285,253.552001953,135372.28125
312,1,321.840255529,1381.30004883,1279179.75
312,2,321.840276794,1385.84997559,1325405.875
313,0,399.137551819,641.309997559,578682.5
313,1,399.137597342,640.070983887,418669.84375
313,2,399.137551904,640.500976562,526350.5625
314,1,178.026542934,391.363006592,120446.351562
314,2,178.026559049,396.588012695,111528.625
315,0,89.0476889588,628.815979004,6755740.0
315,1,89.0477061468,632.572998047,7103291.5
315,2,89.0477039556,629.270996094,8761390.0
316,0,190.09523355,597.228027344,15674553.0
316,1,190.095264014,599.788024902,14688843.0
316,2,190.095422556,598.117980957,10437507.0
317,1,225.111263205,391.363006592,3192153.75
317,2,225.111267536,378.187011719,3852049.5
318,0,236.903811159,1345.63000488,469316.96875
318,2,236.903801929,1351.55004883,491634.09375
319,0,270.103576456,1055.26000977,37495.921875
319,2,270.10362794,1060.0,45544.3242188
320,0,208.04836848,560.986999512,395225.78125
320,1,208.048350173,559.580993652,332518.34375
320,2,208.048408715,558.273010254,504025.46875
321,1,179.094593488,346.686004639,6709268.0
321,2,179.094576263,341.138000488,7625392.0
322,0,228.14155829,1120.38000488,120638.828125
322,1,228.141571322,1120.58996582,117437.859375
322,2,228.141575975,1120.89001465,170021.953125
323,0,103.099635427,603.461975098,4361059.5
323,1,103.099656038,606.018005371,4837996.0
323,2,103.099724307,605.539001465,5150947.0
324,0,189.130497616,921.679992676,332345.34375
324,1,189.130517496,917.872009277,269431.15625
324,2,189.130488997,924.288024902,591821.25
325,0,233.832493951,1424.31005859,107489.796875
325,1,233.832523085,1434.82995605,126470.007812
325,2,233.832511241,1439.51000977,191630.703125
326,0,334.178088379,212.020004272,1759003.5
326,1,334.177899606,211.757995605,1512118.25
326,2,334.177969529,212.845001221,1634878.875
327,0,245.126055925,409.089996338,883338.125
327,1,245.126226705,413.970001221,830394.125
327,2,245.126315262,414.710998535,933750.375
328,0,159.068424322,385.067993164,353402.59375
328,1,159.068410722,390.12298584,415289.6875
328,2,159.068419243,392.744995117,474546.96875
329,0,159.100805394,585.96697998,2095970.75
329,1,159.100753003,586.026000977,2124809.25
329,2,159.10091017,585.653991699,2400917.0
330,0,292.039804706,481.308013916,236067.140625
330,1,292.039937223,486.091003418,300455.09375
330,2,292.039628708,481.859985352,451413.40625
331,0,323.173113889,223.380996704,279880.59375
331,1,323.173308557,223.442993164,234926.9375
331,2,323.173218146,223.119003296,292724.28125
332,0,276.075798213,605.939025879,1056562.125
332,2,276.075954743,606.809997559,1196001.625
333,0,179.037103649,915.242004395,89572.9765625
333,2,179.037007916,915.372009277,64333.9375
334,0,269.162441161,247.052001953,113961.5625
334,1,269.162608722,249.554992676,126836.28125
334,2,269.162488961,243.10899353,100388.664062
335,0,292.126833226,467.234008789,1756359.75
335,1,292.12677767,466.731994629,1797311.125
335,2,292.126841421,466.29901123,1822037.875
336,0,136.088833163,291.983001709,160454.203125
336,2,136.088836216,282.765014648,132672.828125
337,1,280.13098214,260.04901123,295759.34375
337,2,280.130951384,253.552001953,236248.921875
338,0,161.051030782,334.186004639,703019.375
338,1,161.051021229,341.520996094,762072.8125
338,2,161.051014173,336.17300415,1579032.375
339,0,403.147754148,213.255996704,348238.53125
339,2,403.147813531,212.845001221,429967.96875
340,0,155.058230949,476.118011475,262546.3125
340,2,155.058203037,475.279998779,362062.8125
341,0,151.063238553,409.089996338,2492127.75
341,1,151.06333955,411.279998779,2289877.75
341,2,151.063365803,414.710998535,2379113.25
342,0,222.089135398,239.110992432,4307584.5
342,1,222.089212848,237.88999939,4702619.0
342,2,222.089205733,240.294998169,2590286.75
343,0,353.183609546,241.75100708,1160249.375
343,1,353.183724091,243.175003052,1024378.375
343,2,353.183714318,240.294998169,1242856.125
344,0,129.055655607,630.064025879,983075.125
344,1,129.05565786,632.572998047,892426.125
344,2,129.05566313,630.513977051,1106672.375
345,1,194.105449423,951.492004395,121117.367188
345,2,194.105545411,954.132019043,178640.40625
346,0,295.109859195,589.700012207,1142253.5
346,1,295.109748829,591.008972168,1036275.125
346,2,295.110128894,588.16998291,1094117.0
347,0,313.151749211,853.007019043,648394.75
347,1,313.15177674,852.554992676,678404.8125
347,2,313.151759216,852.04498291,973162.5
348,0,315.154258495,512.320007324,1381744.25
348,1,315.154309753,513.255981445,1211138.375
348,2,315.154491003,510.87600708,1321657.375
349,0,202.045282311,730.103027344,526958.875
349,1,202.045265714,730.656982422,597512.25
349,2,202.045267566,736.460998535,604373.8125
350,0,429.174163684,650.03302002,914641.375
350,1,429.174122425,651.276977539,948415.5625
350,2,429.174163822,649.237976074,980179.3125
351,0,303.142987844,569.776977539,460989.84375
351,2,303.143104031,569.533996582,535843.75
352,0,195.089434702,409.089996338,3089056.5
352,1,195.08955841,411.279998779,2821859.75
352,2,195.089594541,414.710998535,3338603.75
353,0,88.0636419427,912.708007812,1793272.5
353,1,88.063642228,908.755004883,2089490.5
353,2,88.06364095,912.84197998,2288656.5
354,0,259.850335482,1377.59997559,88065.0546875
354,1,259.850310471,1378.79003906,79632.953125
354,2,259.850308191,1377.06994629,114703.585938
355,1,609.211675895,657.606994629,462026.71875
355,2,609.211835267,655.617004395,654882.1875
356,0,138.104452532,359.399993896,110020.054688
356,1,138.104508013,365.069000244,84833.7421875
356,2,138.104476686,360.92401123,123517.171875
357,0,228.110986979,368.17098999,825033.625
357,2,228.110897397,362.489990234,496201.3125
358,1,84.0210970575,625.057983398,346618.96875
358,2,84.0211061564,629.270996094,453439.4375
359,0,177.100121344,619.833984375,458334.3125
359,1,177.100151303,621.223999023,485422.625
359,2,177.100194688,619.213989258,546253.5625
360,0,162.035023985,425.720001221,361274.21875
360,1,162.035012799,426.739990234,432051.6875
360,2,162.035052004,427.268005371,337617.96875
361,1,174.079299226,402.209014893,161532.75
361,2,174.079337434,410.813995361,384552.15625
362,0,216.099780393,468.470001221,911088.5
362,1,216.099709882,469.384002686,948049.875
362,2,216.099775117,468.928985596,999843.875
363,0,231.129838104,577.268005371,4707252.5
363,1,231.129845428,578.562011719,4258540.0
363,2,231.130008572,575.721984863,5153241.0
364,0,193.095111026,547.239013672,397622.1875
364,1,193.0949788,544.473999023,373726.1875
364,2,193.095117704,543.270019531,383000.96875
365,1,131.957388033,11.3097000122,49535.7617188
365,2,131.957409341,3.00866007805,49658.1835938
